FractionCSP3,NumHAcceptors,NumHDonors,NOCount,NHOHCount,NumAliphaticRings,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumRotatableBonds,TPSA,MolLogP,logS_aq_avg,SMILES
75.65,0.25,2.0,4.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,-0.21561000000000002,0.47,[#6]C1=C(O)C(C[#7])=C(CO)C=[NH0]1
12.89,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.14838,-0.82,[#6]CC1=CC=CC([#6])=[NH0]1
12.89,0.125,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.14838,-1.0,[#6]CC1=CC=C([#6])[NH0]=C1
90.38999999999999,0.375,1.0,7.0,0.0,0.0,1.0,1.0,6.0,1.0,3.0,-0.19369999999999993,-1.46,CCOC(=O)OCN1C(=O)NC=C(F)C1=O
81.16,0.375,1.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,-0.41359999999999997,-0.77,CCC(=O)OCN1C(=O)NC=C(F)C1=O
81.16,0.375,1.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,-0.4135999999999999,-0.81,CCC(=O)OCN1C=C(F)C(=O)NC1=O
71.93,0.375,1.0,5.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0.11600000000000016,-1.28,CCCC(=O)N1C(=O)NC=C(F)C1=O
55.12,0.125,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.62472,-1.79,CC1=C(F)C=CC(NC(N)=O)=C1
18.46,0.25,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.3571999999999997,-2.67,COc1ccc(OC)c(Cl)c1
41.13,0.125,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0912999999999995,-2.41,CNC(=O)NC1=CC(Cl)=CC=C1
115.32999999999998,0.375,2.0,8.0,0.0,0.0,2.0,2.0,6.0,2.0,4.0,-1.2138000000000002,-2.14,[#7]C1=NC2=C([NH0]=C[NH0]2COCCO)C(=O)N1
0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7338200000000006,-3.08,Cc1ccccc1CCl
56.51,0.25,0.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.8165,-1.0,CCOC(=O)C1=COC(=O)C=C1
43.370000000000005,0.5,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.6521999999999999,-0.71,O=C1OC(=O)C2CC=CCC12
57.53,0.125,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.8046,-0.14,O[C@@H](C(O)=O)c1ccccc1
57.53,0.125,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.3988199999999997,-1.49,CC1=C(C=CC(O)=C1)C(O)=O
74.67,0.125,4.0,4.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.74682,-1.98,Cc1cc2NC(=O)Nc2cc1N
92.78999999999999,0.25,2.0,7.0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,0.8728999999999998,-2.94,CCOC(=O)NC1=C2N=CN=C2N=CN1
95.36,0.375,1.0,7.0,0.0,0.0,2.0,2.0,6.0,1.0,4.0,-0.5071000000000003,-1.08,[#7]C1=[NH0]C=C2[NH0]=C[NH0](COCCO)C2=[NH0]1
123.99,0.0,5.0,7.0,0.0,0.0,1.0,2.0,7.0,3.0,3.0,0.5032999999999996,-2.87,NC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
81.16,0.4444444444444444,1.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,-0.02350000000000002,-1.31,CCCC(=O)OCN1C=C(F)C(=O)NC1=O
81.16,0.4444444444444444,1.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,0.46049999999999985,-1.59,CCCCOC(=O)N1C=C(F)C(=O)NC1=O
71.93,0.4444444444444444,1.0,5.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,0.5061,-2.3,CCCCC(=O)N1C(=O)NC=C(F)C1=O
32.34,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.9192000000000002,-1.49,CN(C)C(=O)NC1=CC=C(F)C=C1
32.34,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.9192000000000002,-1.7,CN(C)C(=O)NC1=CC=CC(F)=C1
50.36,0.2222222222222222,2.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0999,-2.27,CNC(=O)NC1=CC(Cl)=C(OC)C=C1
41.13,0.2222222222222222,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.3997200000000003,-2.88,CNC(=O)NC1=CC(Cl)=C(C)C=C1
32.34,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.4335000000000004,-2.36,CN(C)C(=O)NC1=CC(Cl)=CC=C1
43.370000000000005,0.5555555555555556,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0423,-1.1,CC1=CCC2C(C1)C(=O)OC2=O
77.75999999999999,0.2222222222222222,3.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.3802,-1.15,OC(CC1=CC=C(O)C=C1)C(O)=O
66.76,0.2222222222222222,2.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.2744999999999997,-1.86,CCOC(=O)c1ccc(O)c(O)c1
55.760000000000005,0.2222222222222222,1.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.402,-2.14,COC1=CC=CC(C(O)=O)=C1OC
55.760000000000005,0.2222222222222222,1.0,4.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,1.1529,-2.3,COCOC(=O)C1=C(O)C=CC=C1
57.53,0.2222222222222222,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.8471000000000002,-0.93,OC[C@@H](C(O)=O)C1=CC=CC=C1
81.16,0.4444444444444444,1.0,6.0,0.0,0.0,1.0,1.0,5.0,1.0,4.0,-0.02350000000000002,-1.13,CCCC(=O)OCN1C(=O)NC=C(F)C1=O
65.18,0.1111111111111111,2.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.7149999999999999,-2.3,CC(=NO)C(=NO)C1=CC=CC=C1
32.34,0.2222222222222222,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.9279,-1.14,O=C1CCN(N1)c2ccccc2
77.75999999999999,0.2222222222222222,3.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.16549999999999992,-0.31,OC(C(O)c1ccccc1)C(O)=O
26.3,0.2222222222222222,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.8978,-1.87,COc1cccc(c1)C(C)=O
37.3,0.2222222222222222,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.309,-1.18,CC(=O)C(O)c1ccccc1
26.3,0.2222222222222222,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.78162,-2.58,COC(=O)c1ccc(C)cc1
86.22999999999999,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0933000000000002,-1.28,NC(=O)C=Cc1ccccc1[N+]([O-])=O
86.22999999999999,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0933000000000002,-1.28,NC(=O)\C=C\C1=C(C=CC=C1)N(=O)=O
65.72,0.1111111111111111,2.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.52482,-3.14,CC1=CC=C2C(=O)NC(=O)NC2=C1
147.97,0.1111111111111111,2.0,10.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,1.3754000000000004,-1.02,C\C(=N/NC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(O)=O
28.68,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0766999999999998,-1.89,[nH]1ccnc1c2ccccc2
29.1,0.2222222222222222,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.663800000000001,-2.87,CC(=O)NC1=CC(=CC=C1)C(F)(F)F
167.62,0.1111111111111111,2.0,11.0,0.0,0.0,1.0,2.0,9.0,1.0,4.0,-0.019799999999999485,-2.47,CN1N=C(SC1=NS(=O)(=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O)S(N)(=O)=O
29.43,0.1111111111111111,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.623500000000001,-4.33,CC(=O)C1=CC=CC(=C1)N=C=S
29.43,0.1111111111111111,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.623500000000001,-4.02,CC(=O)C1=CC=C(C=C1)N=C=S
106.74000000000001,0.1111111111111111,1.0,7.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0796000000000001,-1.72,COC(=O)C1=CC(=CC=C1C(O)=O)N(=O)=O
106.74000000000001,0.1111111111111111,1.0,7.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0796,-2.66,COC(=O)c1ccc(cc1[N+]([O-])=O)C(O)=O
106.74000000000001,0.1111111111111111,1.0,7.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0796,-2.07,COC(=O)c1cc(cc(c1)[N+]([O-])=O)C(O)=O
97.50999999999999,0.1111111111111111,1.0,6.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.5992,-1.84,OC(=O)C(C(=O)C1=CC=CC=C1)N(=O)=O
87.49000000000001,0.0,2.0,5.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.35038,-2.81,[#6]C1=[NH0]C([#6])=C(C=C1C(O)=O)C(O)=O
69.39000000000001,0.1111111111111111,2.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.38339999999999996,-2.13,NC(=O)C1OC(=O)C2=CC=CC=C12
78.43,0.1111111111111111,3.0,5.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0.27269999999999983,-2.17,Oc1ccc(cc1)C2NC(=O)NC2=O
93.28,0.0,3.0,5.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0637,-2.5,NC1=C(C=CC2=C1C=CC=N2)S(O)(=O)=O
109.54000000000002,0.1111111111111111,2.0,7.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,0.40919999999999984,-1.78,OC(=O)CNC(=O)C1=CC(=CC=C1)[N+]([O-])=O
112.58000000000001,0.2222222222222222,0.0,8.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,1.6796999999999997,-3.01,CCOC(=O)C1=CC(=CC(=C1)N(=O)=O)N(=O)=O
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6039,0.58,FC(F)Br
76.1,0.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,-1.8021000000000003,-1.29,NNC(=S)NN
93.16999999999999,0.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,-1.9670000000000005,0.41,NNC(=O)NN
50.19,0.1111111111111111,1.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0,3.0,2.4730000000000008,-3.23,OC(=O)CSc1sc2ccccc2n1
124.47999999999999,0.1111111111111111,2.0,8.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,0.023200000000000442,-2.77,CN1N=C(SC1=NS(=O)(=O)C1=CC=C(I)C=C1)S(N)(=O)=O
83.55000000000001,0.2222222222222222,4.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.5557999999999998,-2.86,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(O)=O
132.38000000000002,0.2222222222222222,2.0,9.0,1.0,1.0,0.0,1.0,6.0,1.0,4.0,0.4219,-2.3,NC(=O)C1=CC(N2CC2)=C(C=C1[N+]([O-])=O)[N+]([O-])=O
140.83,0.0,3.0,9.0,0.0,0.0,1.0,1.0,6.0,2.0,4.0,-0.21169999999999933,-4.8,NC(=O)C(=O)N\N=C\C=C\C1=CC=C(O1)N(=O)=O
127.04999999999998,0.2222222222222222,2.0,9.0,0.0,0.0,2.0,2.0,7.0,2.0,1.0,-1.9812999999999992,-2.32,CN1C(=O)N(C)C2=C(N=C(C(O)=O)C(=O)N2)C1=O
99.12,0.1111111111111111,1.0,8.0,0.0,0.0,2.0,2.0,7.0,1.0,2.0,-1.7683200000000001,-1.38,[#6][NH0]1C=[NH0]C2=C1C(=O)N(CC(O)=O)C(=O)N2[#6]
61.82,0.0,0.0,6.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,-1.5230400000000002,-1.45,[#6][NH0]1C([#6])=[NH0]C2=C1C(=O)N([#6])C(=O)N2[#6]
54.02,0.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.9633899999999997,-4.24,[#6]NC(=O)NC1=[NH0]C2=CC=CC=C2[SH0]1
41.46,0.1111111111111111,1.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.3793000000000006,-3.53,CC(=O)NC1=CC=CC(=C1)N=C=S
83.55000000000001,0.2222222222222222,4.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.5557999999999998,-2.86,N[C@H](CC1=CC(I)=C(O)C(I)=C1)C(O)=O
38.66,0.1111111111111111,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.3462000000000005,-3.11,CC(=O)OC1=CC=CC(=C1)N=C=S
26.3,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,3.2767000000000017,-4.05,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F
148.29999999999998,0.2222222222222222,1.0,10.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0,2.0598,-1.03,CC(\N=N\C1=CC=C(C=C1N(=O)=O)N(=O)=O)C(O)=O
26.3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.9868999999999999,-2.62,C=COC(=O)c1ccccc1
37.3,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.7844,-2.48,OC(=O)\C=C/C1=CC=CC=C1
37.3,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.7844,-2.48,OC(C=Cc1ccccc1)=O
53.089999999999996,0.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.2336999999999998,-3.79,OC1=CC(=O)NC2=C1C=CC=C2
26.3,0.2222222222222222,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.5382,-1.69,O=C1CCC2=C(O1)C=CC=C2
43.370000000000005,0.1111111111111111,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0423,-1.91,COC(=O)C(=O)c1ccccc1
35.53,0.2222222222222222,0.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.1567,-1.96,O=CCC1=C2OCOC2=CC=C1
57.53,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.49,-2.1,OC(=O)\C=C\C1=CC(O)=CC=C1
17.07,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.8987,-1.97,O=CC=Cc1ccccc1
57.53,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.49,-2.1,OC(=O)\C=C/C1=CC=CC(O)=C1
37.3,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0419,-2.96,OC(=O)C(\S)=C\C1=CC=CC=C1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.2227000000000023,-5.31,CC(C)C1CCCCC1
136.32,0.7777777777777778,5.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,-2.6249999999999987,0.11,CCOC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO
136.32,0.7777777777777778,5.0,8.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,-2.6249999999999987,0.11,CCOC(=O)NC(C=O)C(O)C(O)C(O)CO
37.3,0.2222222222222222,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.6120999999999999,-1.56,OC(=O)C(S)CC1=CC=CC=C1
26.3,0.2222222222222222,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.9517,-1.02,COC(=O)CSC1=CC=CC=C1
26.3,0.2222222222222222,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.78162,-1.76,COC(=O)c1ccccc1C
74.6,0.1111111111111111,2.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.2930000000000001,-2.23,CC(=O)C1=CC=C(O)C(=C1)C(O)=O
210.76,0.1111111111111111,2.0,14.0,0.0,0.0,1.0,2.0,11.0,1.0,5.0,-0.7649999999999997,-2.74,CN1N=C(SC1=NS(=O)(=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)S(N)(=O)=O
83.55000000000001,0.2222222222222222,4.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.8716000000000002,-1.93,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O
129.49,0.2222222222222222,1.0,10.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,-0.2643000000000002,-2.91,OCN1C(=O)CN(\N=C\C2=CC=C(O2)[N+]([O-])=O)C1=O
169.41,0.0,4.0,10.0,0.0,0.0,1.0,2.0,8.0,3.0,5.0,-0.3154999999999997,-2.32,NS(=O)(=O)C1=NN=C(NS(=O)(=O)C2=C(C=CC=C2)C(O)=O)S1
88.0,0.2222222222222222,4.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,-0.49570000000000025,-2.86,[NH3+][C@@H](CC1=CC(I)=C(O)C(I)=C1)C([O-])=O
124.47999999999999,0.1111111111111111,2.0,8.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,-0.44229999999999964,-2.03,CN1N=C(SC1=NS(=O)(=O)C1=CC=C(F)C=C1)S(N)(=O)=O
66.75999999999999,0.2222222222222222,2.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,1.2957,-2.03,OCC1=C(OCC(O)=O)C=CC(Cl)=C1
46.53,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.1919,-2.22,C[C@@H](OC1=CC=CC=C1Cl)C(O)=O
46.53,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.1918999999999995,-2.13,C[C@@H](OC1=CC=C(Cl)C=C1)C(O)=O
46.53,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.1918999999999995,-2.22,C[C@H](OC1=CC(Cl)=CC=C1)C(O)=O
134.29000000000002,0.2222222222222222,3.0,8.0,0.0,0.0,2.0,2.0,6.0,3.0,2.0,-1.6043100000000001,-2.53,[#6]C(O)C(O)C1=C[NH0]=C2NC([#7])=NC(=O)C2=[NH0]1
29.46,0.2222222222222222,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.9126200000000004,-3.16,CC1=C(OCC(O)=S)C=CC(Cl)=C1
17.07,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.9327000000000014,-1.85,CCC(=O)c1cccc(Cl)c1
124.47999999999999,0.1111111111111111,2.0,8.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,0.0720000000000004,-2.44,CN1N=C(SC1=NS(=O)(=O)C1=CC=C(Cl)C=C1)S(N)(=O)=O
50.69,0.1111111111111111,1.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0299,-2.69,CNC(=O)ON=CC1=CC=C(Cl)C=C1
40.58,0.2222222222222222,0.0,4.0,0.0,0.0,1.0,1.0,5.0,0.0,6.0,3.8544800000000006,-5.5,[#6]COP(=S)(OC[#6])OC1=C(Cl)C=C(Cl)C(Cl)=[NH0]1
38.33,0.2222222222222222,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.849400000000001,-3.14,CNC(=O)OCC1=C(Cl)C(Cl)=CC=C1
32.59,0.2222222222222222,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.9914000000000023,-3.22,CCC(O)=NC1=CC=C(Cl)C(Cl)=C1
36.42,0.2222222222222222,2.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.3644999999999996,-0.1,ClC1=CC=CC(Cl)=C1NC1=NCCN1
124.47999999999999,0.1111111111111111,2.0,8.0,0.0,0.0,1.0,2.0,7.0,1.0,3.0,0.1811000000000006,-2.51,CN1N=C(SC1=NS(=O)(=O)C1=CC=C(Br)C=C1)S(N)(=O)=O
17.07,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.6824400000000006,-3.33,Cc1cc(C)cc(c1)C(Cl)=O
43.09,0.8333333333333334,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.2692999999999999,-1.03,CCC(Cl)(CC)C(N)=O
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6128000000000027,-5.53,CCCCCC(C)(C)C
34.14,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.9614,-2.04,ClCCS(=O)CCS(=O)CCCl
109.49000000000001,0.5,4.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,-1.3299999999999996,-0.32,NC(=O)CC(NC(=O)CCl)C(O)=O
111.9,0.5,3.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,-0.3633999999999998,0.28,OC(=O)CC(CC(O)=O)C(O)=O
107.22000000000001,0.5,4.0,6.0,1.0,1.0,0.0,0.0,6.0,4.0,2.0,-1.4074,0.28,OCC(O)C1OC(=C(O)C1=O)O
107.22,0.5,4.0,6.0,1.0,1.0,0.0,0.0,6.0,4.0,2.0,-1.4074,0.36,OC[C@@H](O)[C@H]1OC(=O)C(O)=C1O
107.22,0.5,4.0,6.0,1.0,1.0,0.0,0.0,6.0,4.0,2.0,-1.4074,0.28,OC[C@@H](O)[C@@H]1OC(=O)C(O)=C1O
107.22,0.5,4.0,6.0,1.0,1.0,0.0,0.0,6.0,4.0,2.0,-1.4074,0.28,OCC(O)C1OC(=O)C(=C1O)O
104.06,0.6666666666666666,3.0,6.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,-2.8066,0.16,O[C@@H](C=O)[C@H]1OC(=O)[C@@H](O)[C@H]1O
74.6,0.6666666666666666,2.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0679999999999998,-1.52,OC(=O)[C@H]1CC[C@@H](SS1)C(O)=O
74.6,0.6666666666666666,2.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0679999999999998,-1.17,OC(=O)[C@@H]1CC[C@@H](SS1)C(O)=O
74.6,0.3333333333333333,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.49200000000000016,-1.2,OC(=O)CCC=CC(O)=O
43.370000000000005,0.6666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.7459,-0.99,CCOC(=O)C(Cl)C(C)=O
74.6,0.3333333333333333,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.49200000000000016,-1.2,OC(=O)CC\C=C\C(O)=O
63.6,0.3333333333333333,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.19029999999999986,-0.08,COC(=O)\C=C(/C)C(O)=O
52.6,0.6666666666666666,0.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,-0.13660000000000005,-0.94,CC1OC(=O)C(C)OC1=O
109.49000000000001,0.5,4.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,-1.3299999999999996,-0.32,NC(=O)C[C@H](NC(=O)CCl)C(O)=O
25.78,0.42857142857142855,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.34742,0.44,CCc1nccnc1C
52.04,0.14285714285714285,4.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.1594200000000001,-0.51,Cc1ccc(N)cc1N
17.07,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7656,-0.72,CC1CCC(=O)CC1
86.63,0.7142857142857143,3.0,5.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,-0.6187,-0.54,OC(=O)C1CCNCC1C(O)=O
112.5,0.5714285714285714,6.0,6.0,0.0,0.0,1.0,1.0,5.0,6.0,4.0,-1.18021,-0.52,OCC(O)C(O)C(O)C1=CNC(=S)N1
65.18,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.6109,-1.42,O\N=C1/CCCCC/C/1=N\O
58.86,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0764,-1.59,CC1CCCC(N=O)C1N=O
65.18,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.4667999999999999,-1.59,CC1CCC\C(=N\O)\C\1=N/O
65.18,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.4667999999999999,-1.59,CC1CCC\C(=N/O)\C\1=N\O
65.18,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.4667999999999999,-1.59,CC1CCCC(=NO)C1=NO
46.53,0.5,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.7636999999999998,0.39,CC1OC(=C(O)C1=O)C
58.86,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0764,-1.66,CC1CCC(N=O)C(C1)N=O
65.18,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.4667999999999999,-1.66,CC1CC\C(=N\O)\C(\C1)=N/O
65.18,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.4667999999999999,-1.66,C[C@H]1CC\C(=N/O)\C(\C1)=N/O
58.2,0.7142857142857143,2.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,-0.7430000000000001,-0.89,CC(C)C1NC(=O)CNC1=O
55.4,0.7142857142857143,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.293,-0.46,CCOC(=O)[C@H](C)NC(=O)CCl
55.4,0.7142857142857143,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.293,-0.46,CCOC(=O)C(C)NC(=O)CCl
45.150000000000006,0.5714285714285714,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,0.6569999999999998,-2.13,CN(C)C1=NC(=NC(Cl)=N1)N(C)C
63.32,0.8571428571428571,3.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.9619,-3.21,NC1CCC(Br)CC1C(O)=O
58.86,1.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.2205000000000004,-1.42,O=NC1CCCCCC1N=O
61.69,0.7142857142857143,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.7631999999999999,-1.66,CC1CCC(=C(C1)NO)N=O
17.07,0.8571428571428571,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7656,-1.87,[H]C([H])([H])[C@@]1([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C1([H])[H]
